cd_nom,num_version_init,num_version_final,champ,valeur_init,valeur_final,type_change,cd_nom_remplacement,cd_raison_suppression
653797,11.0,12.0,CD_NOM,653797,,RETRAIT,,2
692091,11.0,12.0,CD_NOM,692091,,RETRAIT,,2
463996,11.0,12.0,CD_NOM,463996,,RETRAIT,520493,1
517859,11.0,12.0,CD_NOM,517859,,RETRAIT,464901,1
519185,11.0,12.0,CD_NOM,519185,,RETRAIT,514861,1
520307,11.0,12.0,CD_NOM,520307,,RETRAIT,464274,1
520343,11.0,12.0,CD_NOM,520343,,RETRAIT,464215,1
520349,11.0,12.0,CD_NOM,520349,,RETRAIT,464278,1
527845,11.0,12.0,CD_NOM,527845,,RETRAIT,,2
531358,11.0,12.0,CD_NOM,531358,,RETRAIT,542803,1
533182,11.0,12.0,CD_NOM,533182,,RETRAIT,439142,1
546687,11.0,12.0,CD_NOM,546687,,RETRAIT,,2
708445,11.0,12.0,CD_NOM,708445,,RETRAIT,708450,1
709096,11.0,12.0,CD_NOM,709096,,RETRAIT,,2
720504,11.0,12.0,CD_NOM,720504,,RETRAIT,,2
720514,11.0,12.0,CD_NOM,720514,,RETRAIT,,2
561678,11.0,12.0,CD_NOM,561678,,RETRAIT,,2
564223,11.0,12.0,CD_NOM,564223,,RETRAIT,,2
564423,11.0,12.0,CD_NOM,564423,,RETRAIT,,2
564960,11.0,12.0,CD_NOM,564960,,RETRAIT,,2
564962,11.0,12.0,CD_NOM,564962,,RETRAIT,,2
564964,11.0,12.0,CD_NOM,564964,,RETRAIT,,2
564966,11.0,12.0,CD_NOM,564966,,RETRAIT,,2
564967,11.0,12.0,CD_NOM,564967,,RETRAIT,,2
764021,11.0,12.0,CD_NOM,764021,,RETRAIT,,2
765425,11.0,12.0,CD_NOM,765425,,RETRAIT,,2
765714,11.0,12.0,CD_NOM,765714,,RETRAIT,632627,1
566391,11.0,12.0,CD_NOM,566391,,RETRAIT,,2
567802,11.0,12.0,CD_NOM,567802,,RETRAIT,,2
567804,11.0,12.0,CD_NOM,567804,,RETRAIT,,2
571265,11.0,12.0,CD_NOM,571265,,RETRAIT,,1
769279,11.0,12.0,CD_NOM,769279,,RETRAIT,,2
769433,11.0,12.0,CD_NOM,769433,,RETRAIT,,2
785514,11.0,12.0,CD_NOM,785514,,RETRAIT,,2
789939,11.0,12.0,CD_NOM,789939,,RETRAIT,,2
793257,11.0,12.0,CD_NOM,793257,,RETRAIT,,2
804455,11.0,12.0,CD_NOM,804455,,RETRAIT,667274,1
804932,11.0,12.0,CD_NOM,804932,,RETRAIT,516381,1
811555,11.0,12.0,CD_NOM,811555,,RETRAIT,516381,1
819547,11.0,12.0,CD_NOM,819547,,RETRAIT,,2
828941,11.0,12.0,CD_NOM,828941,,RETRAIT,,2
840092,11.0,12.0,CD_NOM,840092,,RETRAIT,,2
880346,11.0,12.0,CD_NOM,880346,,RETRAIT,,2
580345,11.0,12.0,CD_NOM,580345,,RETRAIT,,2
583258,11.0,12.0,CD_NOM,583258,,RETRAIT,578783,1
584807,11.0,12.0,CD_NOM,584807,,RETRAIT,584840,1
620572,11.0,12.0,CD_NOM,620572,,RETRAIT,120046,1
233345,11.0,12.0,CD_NOM,233345,,RETRAIT,457377,1
233677,11.0,12.0,CD_NOM,233677,,RETRAIT,457304,1
233887,11.0,12.0,CD_NOM,233887,,RETRAIT,457342,1
234007,11.0,12.0,CD_NOM,234007,,RETRAIT,457405,1
235490,11.0,12.0,CD_NOM,235490,,RETRAIT,,2
441863,11.0,12.0,CD_NOM,441863,,RETRAIT,,2
143428,11.0,12.0,CD_NOM,143428,,RETRAIT,,2
303996,11.0,12.0,CD_NOM,303996,,RETRAIT,457343,1
457268,11.0,12.0,CD_NOM,457268,,RETRAIT,302695,1
457271,11.0,12.0,CD_NOM,457271,,RETRAIT,233287,1
457303,11.0,12.0,CD_NOM,457303,,RETRAIT,1417,1
457311,11.0,12.0,CD_NOM,457311,,RETRAIT,233745,1
457319,11.0,12.0,CD_NOM,457319,,RETRAIT,233202,1
457354,11.0,12.0,CD_NOM,457354,,RETRAIT,233258,1
457379,11.0,12.0,CD_NOM,457379,,RETRAIT,233356,1
457409,11.0,12.0,CD_NOM,457409,,RETRAIT,234017,1
458705,11.0,12.0,CD_NOM,458705,,RETRAIT,233922,1
251406,11.0,12.0,CD_NOM,251406,,RETRAIT,,2
251417,11.0,12.0,CD_NOM,251417,,RETRAIT,,2
154694,11.0,12.0,CD_NOM,154694,,RETRAIT,,2
302588,11.0,12.0,CD_NOM,302588,,RETRAIT,457264,1
336007,11.0,12.0,CD_NOM,336007,,RETRAIT,,2
396328,11.0,12.0,CD_NOM,396328,,RETRAIT,,2
396365,11.0,12.0,CD_NOM,396365,,RETRAIT,,2
396366,11.0,12.0,CD_NOM,396366,,RETRAIT,,2
397590,11.0,12.0,CD_NOM,397590,,RETRAIT,12163,1
400460,11.0,12.0,CD_NOM,400460,,RETRAIT,,2
401761,11.0,12.0,CD_NOM,401761,,RETRAIT,401760,1
405256,11.0,12.0,CD_NOM,405256,,RETRAIT,,2
588457,11.0,12.0,CD_REF,371478,899557,MODIFICATION,,
799686,11.0,12.0,CD_REF,253201,10228,MODIFICATION,,
149511,11.0,12.0,CD_REF,113778,138865,MODIFICATION,,
37382,11.0,12.0,CD_REF,37244,510223,MODIFICATION,,
605890,11.0,12.0,CD_REF,826408,605890,MODIFICATION,,
121360,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
688435,11.0,12.0,CD_REF,823366,654764,MODIFICATION,,
699363,11.0,12.0,CD_NOM,699363,,RETRAIT,,
768591,11.0,12.0,CD_REF,734431,893843,MODIFICATION,,
110064,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
90420,11.0,12.0,CD_REF,94169,94123,MODIFICATION,,
788835,11.0,12.0,CD_REF,788835,107905,MODIFICATION,,
119882,11.0,12.0,CD_REF,119902,788981,MODIFICATION,,
766604,11.0,12.0,CD_REF,733441,907145,MODIFICATION,,
559810,11.0,12.0,CD_REF,426036,626159,MODIFICATION,,
147616,11.0,12.0,CD_REF,100925,100956,MODIFICATION,,
135627,11.0,12.0,CD_REF,102513,102519,MODIFICATION,,
151268,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
518923,11.0,12.0,CD_REF,44330,901833,MODIFICATION,,
732837,11.0,12.0,CD_REF,732837,732831,MODIFICATION,,
86541,11.0,12.0,CD_REF,789032,86621,MODIFICATION,,
97579,11.0,12.0,CD_REF,97564,134411,MODIFICATION,,
100699,11.0,12.0,CD_REF,94289,92097,MODIFICATION,,
635353,11.0,12.0,CD_REF,629890,888919,MODIFICATION,,
121390,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
121420,11.0,12.0,CD_REF,121420,121334,MODIFICATION,,
646929,11.0,12.0,CD_REF,646929,647081,MODIFICATION,,
634388,11.0,12.0,CD_REF,630245,898055,MODIFICATION,,
100523,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
138203,11.0,12.0,CD_REF,138211,138212,MODIFICATION,,
657095,11.0,12.0,CD_REF,657095,899457,MODIFICATION,,
572706,11.0,12.0,CD_REF,72531,894868,MODIFICATION,,
647062,11.0,12.0,CD_REF,646929,647081,MODIFICATION,,
551354,11.0,12.0,CD_REF,424719,558379,MODIFICATION,,
612660,11.0,12.0,CD_REF,133928,610901,MODIFICATION,,
558536,11.0,12.0,CD_REF,425892,555728,MODIFICATION,,
793081,11.0,12.0,CD_REF,850230,793081,MODIFICATION,,
202565,11.0,12.0,CD_REF,202565,721878,MODIFICATION,,
674577,11.0,12.0,CD_REF,674577,672304,MODIFICATION,,
840368,11.0,12.0,LB_NOM,Knemidocoptes,Knemidokoptes,MODIFICATION,,
885428,11.0,12.0,CD_NOM,885428,,RETRAIT,,
148190,11.0,12.0,CD_REF,137245,105817,MODIFICATION,,
741517,11.0,12.0,CD_REF,741517,630985,MODIFICATION,,
850230,11.0,12.0,CD_REF,850230,793081,MODIFICATION,,
251763,11.0,12.0,CD_REF,251763,227154,MODIFICATION,,
769422,11.0,12.0,CD_REF,734887,887457,MODIFICATION,,
549015,11.0,12.0,CD_REF,775059,618203,MODIFICATION,,
685508,11.0,12.0,LB_NOM,Trochus cruentatus,Turbo cruentatus,MODIFICATION,,
695647,11.0,12.0,CD_REF,850780,850781,MODIFICATION,,
17155,11.0,12.0,CD_REF,252757,242014,MODIFICATION,,
436873,11.0,12.0,CD_REF,436873,891020,MODIFICATION,,
558399,11.0,12.0,CD_REF,419259,888351,MODIFICATION,,
365790,11.0,12.0,CD_REF,365790,894861,MODIFICATION,,
139782,11.0,12.0,CD_REF,117176,117231,MODIFICATION,,
612401,11.0,12.0,CD_REF,612401,83519,MODIFICATION,,
769390,11.0,12.0,CD_REF,734848,887498,MODIFICATION,,
825666,11.0,12.0,CD_REF,825666,890620,MODIFICATION,,
735361,11.0,12.0,CD_REF,735361,731873,MODIFICATION,,
147505,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
769543,11.0,12.0,CD_REF,734897,887461,MODIFICATION,,
138868,11.0,12.0,CD_REF,149515,138869,MODIFICATION,,
705683,11.0,12.0,CD_REF,192419,705634,MODIFICATION,,
1708,11.0,12.0,CD_REF,1708,457383,MODIFICATION,,
86061,11.0,12.0,CD_REF,86061,610738,MODIFICATION,,
618647,11.0,12.0,CD_REF,79875,896277,MODIFICATION,,
135240,11.0,12.0,CD_REF,100917,100983,MODIFICATION,,
734836,11.0,12.0,CD_REF,734836,887485,MODIFICATION,,
732443,11.0,12.0,CD_REF,732443,764768,MODIFICATION,,
85806,11.0,12.0,CD_REF,144273,132121,MODIFICATION,,
589406,11.0,12.0,CD_REF,815222,588502,MODIFICATION,,
704786,11.0,12.0,CD_REF,704786,893698,MODIFICATION,,
769340,11.0,12.0,CD_REF,735504,734816,MODIFICATION,,
211449,11.0,12.0,CD_NOM,211449,,RETRAIT,,
638155,11.0,12.0,CD_REF,638155,891577,MODIFICATION,,
763843,11.0,12.0,CD_REF,732112,889740,MODIFICATION,,
125857,11.0,12.0,CD_REF,127555,107900,MODIFICATION,,
647017,11.0,12.0,CD_REF,647017,647013,MODIFICATION,,
233990,11.0,12.0,CD_REF,233990,903038,MODIFICATION,,
767998,11.0,12.0,CD_REF,734069,889315,MODIFICATION,,
105152,11.0,12.0,CD_REF,137140,105241,MODIFICATION,,
764042,11.0,12.0,LB_NOM,Maxillaria trinitatis,Maxillaria trinitensis,MODIFICATION,,
636469,11.0,12.0,CD_REF,836005,630627,MODIFICATION,,
455050,11.0,12.0,LB_NOM,Centella,Hydrocotyle subg. Centella,MODIFICATION,,
703960,11.0,12.0,CD_REF,699360,544838,MODIFICATION,,
733022,11.0,12.0,CD_REF,733022,889479,MODIFICATION,,
100929,11.0,12.0,CD_REF,100925,100956,MODIFICATION,,
799141,11.0,12.0,LB_NOM,Hydrophilus orbieulare,Hydrophilus orbiculare,MODIFICATION,,
800980,11.0,12.0,LB_NOM,Buprestis sinuatus,Buprestis sinuata,MODIFICATION,,
618908,11.0,12.0,CD_REF,789032,86621,MODIFICATION,,
800980,11.0,12.0,CD_REF,795547,222147,MODIFICATION,,
734918,11.0,12.0,CD_REF,734918,887442,MODIFICATION,,
147289,11.0,12.0,CD_REF,147289,99482,MODIFICATION,,
740776,11.0,12.0,CD_REF,740776,887462,MODIFICATION,,
133930,11.0,12.0,CD_REF,133929,106664,MODIFICATION,,
840045,11.0,12.0,CD_REF,840045,889611,MODIFICATION,,
631065,11.0,12.0,CD_REF,631065,893834,MODIFICATION,,
562462,11.0,12.0,CD_REF,425883,562550,MODIFICATION,,
10516,11.0,12.0,CD_REF,10516,794565,MODIFICATION,,
469278,11.0,12.0,CD_REF,469278,901577,MODIFICATION,,
418683,11.0,12.0,CD_REF,418683,902182,MODIFICATION,,
764500,11.0,12.0,CD_REF,732329,888850,MODIFICATION,,
146354,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
635502,11.0,12.0,CD_REF,630344,635502,MODIFICATION,,
146488,11.0,12.0,CD_REF,134213,96739,MODIFICATION,,
522685,11.0,12.0,CD_REF,187604,522685,MODIFICATION,,
128429,11.0,12.0,CD_REF,142069,142070,MODIFICATION,,
789117,11.0,12.0,CD_REF,138189,110211,MODIFICATION,,
111773,11.0,12.0,CD_REF,95281,106708,MODIFICATION,,
694529,11.0,12.0,CD_REF,641761,694530,MODIFICATION,,
130869,11.0,12.0,CD_REF,130869,80350,MODIFICATION,,
86047,11.0,12.0,CD_REF,86047,610738,MODIFICATION,,
804689,11.0,12.0,LB_NOM,Coriolopsis asper,Coriolopsis aspera,MODIFICATION,,
402604,11.0,12.0,CD_REF,823483,234442,MODIFICATION,,
95270,11.0,12.0,CD_REF,133929,106664,MODIFICATION,,
92686,11.0,12.0,CD_REF,92686,92667,MODIFICATION,,
61400,11.0,12.0,CD_REF,851147,61402,MODIFICATION,,
782563,11.0,12.0,CD_REF,626895,441988,MODIFICATION,,
769343,11.0,12.0,CD_REF,740766,734816,MODIFICATION,,
832852,11.0,12.0,CD_REF,832852,351167,MODIFICATION,,
636667,11.0,12.0,CD_REF,630683,636667,MODIFICATION,,
674060,11.0,12.0,CD_REF,674060,673404,MODIFICATION,,
835277,11.0,12.0,CD_NOM,835277,,RETRAIT,,
510218,11.0,12.0,CD_REF,37244,510223,MODIFICATION,,
527052,11.0,12.0,CD_REF,655678,889118,MODIFICATION,,
81053,11.0,12.0,CD_REF,81053,81032,MODIFICATION,,
42886,11.0,12.0,CD_REF,42886,901876,MODIFICATION,,
565235,11.0,12.0,CD_REF,424947,899497,MODIFICATION,,
447800,11.0,12.0,CD_REF,780437,892031,MODIFICATION,,
419158,11.0,12.0,CD_REF,419157,419158,MODIFICATION,,
841547,11.0,12.0,CD_REF,841547,899524,MODIFICATION,,
734120,11.0,12.0,CD_REF,734120,892911,MODIFICATION,,
800715,11.0,12.0,CD_REF,200337,200336,MODIFICATION,,
138867,11.0,12.0,CD_REF,113778,138865,MODIFICATION,,
804323,11.0,12.0,CD_NOM,804323,,RETRAIT,,
111720,11.0,12.0,CD_REF,137140,811241,MODIFICATION,,
619080,11.0,12.0,CD_REF,145416,90019,MODIFICATION,,
192198,11.0,12.0,CD_REF,192198,900995,MODIFICATION,,
441940,11.0,12.0,CD_REF,441940,784897,MODIFICATION,,
800729,11.0,12.0,LB_NOM,Scarabaeus stereorosus,Scarabaeus stercorosus,MODIFICATION,,
769268,11.0,12.0,CD_REF,734897,887461,MODIFICATION,,
125856,11.0,12.0,CD_REF,127555,107900,MODIFICATION,,
633187,11.0,12.0,CD_REF,447320,629846,MODIFICATION,,
778044,11.0,12.0,CD_REF,778044,902309,MODIFICATION,,
763674,11.0,12.0,CD_REF,731854,630557,MODIFICATION,,
102619,11.0,12.0,CD_REF,102513,102519,MODIFICATION,,
841971,11.0,12.0,CD_REF,627924,889310,MODIFICATION,,
804413,11.0,12.0,CD_REF,804413,897959,MODIFICATION,,
513609,11.0,12.0,CD_REF,43353,901854,MODIFICATION,,
97455,11.0,12.0,CD_REF,134360,97454,MODIFICATION,,
97036,11.0,12.0,CD_REF,97036,97041,MODIFICATION,,
405263,11.0,12.0,CD_REF,28980,888464,MODIFICATION,,
549013,11.0,12.0,CD_REF,527919,897537,MODIFICATION,,
122978,11.0,12.0,CD_REF,788829,107936,MODIFICATION,,
734840,11.0,12.0,CD_REF,734840,887529,MODIFICATION,,
712806,11.0,12.0,CD_REF,826703,712806,MODIFICATION,,
558795,11.0,12.0,CD_REF,70296,887269,MODIFICATION,,
708607,11.0,12.0,LB_NOM,Riedleia corchorifolia,Riedlea corchorifolia,MODIFICATION,,
137012,11.0,12.0,CD_REF,104533,104528,MODIFICATION,,
86044,11.0,12.0,CD_REF,86044,610738,MODIFICATION,,
137247,11.0,12.0,CD_REF,137247,105784,MODIFICATION,,
107887,11.0,12.0,CD_REF,788840,107887,MODIFICATION,,
455988,11.0,12.0,CD_REF,455988,637582,MODIFICATION,,
453680,11.0,12.0,CD_REF,448515,895676,MODIFICATION,,
768084,11.0,12.0,CD_REF,734069,889315,MODIFICATION,,
61551,11.0,12.0,CD_REF,61545,61543,MODIFICATION,,
802630,11.0,12.0,CD_REF,252656,241490,MODIFICATION,,
716010,11.0,12.0,LB_NOM,Leucauge branickii,Leucauge branicki,MODIFICATION,,
770636,11.0,12.0,CD_REF,629890,888919,MODIFICATION,,
732342,11.0,12.0,CD_REF,732342,888882,MODIFICATION,,
648673,11.0,12.0,LB_NOM,Ceratium candelabum var. depressum,Ceratium candelabrum var. depressum,MODIFICATION,,
648673,11.0,12.0,CD_REF,648673,908307,MODIFICATION,,
708562,11.0,12.0,CD_REF,707154,894569,MODIFICATION,,
443345,11.0,12.0,CD_REF,162745,199885,MODIFICATION,,
695979,11.0,12.0,CD_REF,650125,701523,MODIFICATION,,
221691,11.0,12.0,CD_REF,221691,893275,MODIFICATION,,
769957,11.0,12.0,CD_REF,735218,769963,MODIFICATION,,
86826,11.0,12.0,CD_REF,612122,86829,MODIFICATION,,
853165,11.0,12.0,CD_REF,603626,602621,MODIFICATION,,
425882,11.0,12.0,CD_REF,425882,894640,MODIFICATION,,
844577,11.0,12.0,CD_REF,844573,844572,MODIFICATION,,
85056,11.0,12.0,CD_REF,85134,85079,MODIFICATION,,
779709,11.0,12.0,CD_REF,779709,896809,MODIFICATION,,
393426,11.0,12.0,CD_REF,163404,64440,MODIFICATION,,
128465,11.0,12.0,CD_REF,128465,128462,MODIFICATION,,
733052,11.0,12.0,CD_REF,733052,889285,MODIFICATION,,
516445,11.0,12.0,CD_REF,43847,461806,MODIFICATION,,
714320,11.0,12.0,CD_REF,657320,657029,MODIFICATION,,
734887,11.0,12.0,CD_REF,734887,887457,MODIFICATION,,
135795,11.0,12.0,CD_REF,101608,619651,MODIFICATION,,
789344,11.0,12.0,CD_REF,138191,110225,MODIFICATION,,
513603,11.0,12.0,CD_REF,42886,901876,MODIFICATION,,
60719,11.0,12.0,CD_REF,60719,60716,MODIFICATION,,
138869,11.0,12.0,CD_REF,113778,138869,MODIFICATION,,
799354,11.0,12.0,CD_REF,251671,223896,MODIFICATION,,
456307,11.0,12.0,CD_REF,4815,904181,MODIFICATION,,
690565,11.0,12.0,CD_REF,590827,538666,MODIFICATION,,
648541,11.0,12.0,CD_REF,648541,695733,MODIFICATION,,
765380,11.0,12.0,LB_NOM,Trattinnickia burserifolia subsp. quinquejuga,Trattinnickia burserifolia var. quinquejuga,MODIFICATION,,
789413,11.0,12.0,CD_REF,789413,899370,MODIFICATION,,
557478,11.0,12.0,CD_REF,425883,562550,MODIFICATION,,
708560,11.0,12.0,CD_REF,707154,894569,MODIFICATION,,
741480,11.0,12.0,LB_NOM,Hibiscus trilobus var. ingratus,Hibiscus trilobus subsp. ingratus,MODIFICATION,,
861393,11.0,12.0,CD_REF,861393,906148,MODIFICATION,,
795325,11.0,12.0,CD_REF,795325,8441,MODIFICATION,,
841007,11.0,12.0,CD_REF,841005,841007,MODIFICATION,,
84331,11.0,12.0,CD_REF,131768,84306,MODIFICATION,,
786528,11.0,12.0,CD_REF,786528,5253,MODIFICATION,,
841896,11.0,12.0,CD_REF,445568,889303,MODIFICATION,,
565983,11.0,12.0,CD_REF,67854,887271,MODIFICATION,,
141030,11.0,12.0,CD_REF,141030,122990,MODIFICATION,,
596907,11.0,12.0,CD_REF,596907,363026,MODIFICATION,,
631504,11.0,12.0,CD_REF,446339,888971,MODIFICATION,,
190531,11.0,12.0,CD_NOM,190531,,RETRAIT,,
148967,11.0,12.0,CD_REF,138211,138212,MODIFICATION,,
401805,11.0,12.0,CD_REF,251947,401805,MODIFICATION,,
734446,11.0,12.0,CD_REF,734446,448221,MODIFICATION,,
460389,11.0,12.0,CD_REF,826875,542861,MODIFICATION,,
678664,11.0,12.0,CD_REF,616828,888328,MODIFICATION,,
793376,11.0,12.0,CD_REF,793376,902291,MODIFICATION,,
734419,11.0,12.0,CD_REF,734419,768625,MODIFICATION,,
537839,11.0,12.0,CD_REF,526737,889149,MODIFICATION,,
394442,11.0,12.0,LB_NOM,Buprestis biguttatus,Buprestis biguttata,MODIFICATION,,
567578,11.0,12.0,CD_REF,425882,894640,MODIFICATION,,
361049,11.0,12.0,CD_REF,361049,889472,MODIFICATION,,
436866,11.0,12.0,CD_REF,436866,891013,MODIFICATION,,
100499,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
160468,11.0,12.0,CD_REF,160468,94959,MODIFICATION,,
769527,11.0,12.0,CD_REF,734870,887467,MODIFICATION,,
86632,11.0,12.0,CD_REF,90191,896823,MODIFICATION,,
634578,11.0,12.0,CD_REF,447153,903017,MODIFICATION,,
233286,11.0,12.0,CD_REF,457270,233286,MODIFICATION,,
438832,11.0,12.0,CD_REF,438832,889805,MODIFICATION,,
152449,11.0,12.0,CD_REF,129191,97084,MODIFICATION,,
799592,11.0,12.0,CD_REF,253090,243803,MODIFICATION,,
767850,11.0,12.0,CD_REF,734137,767850,MODIFICATION,,
570177,11.0,12.0,CD_REF,72531,894868,MODIFICATION,,
559620,11.0,12.0,CD_REF,549487,426055,MODIFICATION,,
695333,11.0,12.0,CD_REF,591377,526841,MODIFICATION,,
97555,11.0,12.0,CD_REF,134360,97454,MODIFICATION,,
131056,11.0,12.0,CD_REF,81051,81032,MODIFICATION,,
443427,11.0,12.0,CD_NOM,443427,,RETRAIT,,
649757,11.0,12.0,CD_REF,825691,899422,MODIFICATION,,
554738,11.0,12.0,CD_REF,66996,66964,MODIFICATION,,
731816,11.0,12.0,CD_REF,731816,892162,MODIFICATION,,
829411,11.0,12.0,CD_REF,829411,382524,MODIFICATION,,
443132,11.0,12.0,CD_REF,443132,443134,MODIFICATION,,
769545,11.0,12.0,CD_REF,734882,887493,MODIFICATION,,
734135,11.0,12.0,CD_REF,734135,767842,MODIFICATION,,
627588,11.0,12.0,CD_REF,627588,73276,MODIFICATION,,
802674,11.0,12.0,CD_REF,322446,12644,MODIFICATION,,
802589,11.0,12.0,CD_REF,795678,241419,MODIFICATION,,
764328,11.0,12.0,CD_REF,629891,888915,MODIFICATION,,
796808,11.0,12.0,CD_REF,795319,251420,MODIFICATION,,
465073,11.0,12.0,CD_REF,465073,900366,MODIFICATION,,
695334,11.0,12.0,CD_REF,591377,526841,MODIFICATION,,
734768,11.0,12.0,CD_REF,734768,785515,MODIFICATION,,
782591,11.0,12.0,CD_REF,652037,889577,MODIFICATION,,
107955,11.0,12.0,CD_REF,788840,107887,MODIFICATION,,
251458,11.0,12.0,CD_REF,251458,8332,MODIFICATION,,
162901,11.0,12.0,CD_REF,433239,162901,MODIFICATION,,
615068,11.0,12.0,CD_REF,127555,107900,MODIFICATION,,
619415,11.0,12.0,CD_REF,134280,97041,MODIFICATION,,
6337,11.0,12.0,CD_REF,786489,903425,MODIFICATION,,
127254,11.0,12.0,CD_REF,127555,107900,MODIFICATION,,
766112,11.0,12.0,CD_REF,735426,766112,MODIFICATION,,
145315,11.0,12.0,CD_REF,132930,89716,MODIFICATION,,
147515,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
438865,11.0,12.0,LB_NOM,Cydistomyia tiwackai,Cydistomyia tiwakai,MODIFICATION,,
438865,11.0,12.0,CD_REF,438865,890552,MODIFICATION,,
146618,11.0,12.0,CD_REF,146618,97947,MODIFICATION,,
562458,11.0,12.0,CD_REF,425882,894640,MODIFICATION,,
144810,11.0,12.0,CD_REF,789032,86621,MODIFICATION,,
97032,11.0,12.0,CD_REF,134280,97041,MODIFICATION,,
800848,11.0,12.0,CD_REF,795554,328486,MODIFICATION,,
802440,11.0,12.0,CD_REF,795649,223074,MODIFICATION,,
147503,11.0,12.0,CD_REF,100487,110062,MODIFICATION,,
509573,11.0,12.0,CD_REF,462278,900973,MODIFICATION,,
802107,11.0,12.0,CD_REF,795621,795241,MODIFICATION,,
633495,11.0,12.0,LB_NOM,Eugenia melilonis,Eugenia melinonis,MODIFICATION,,
731874,11.0,12.0,CD_REF,731874,898391,MODIFICATION,,
80536,11.0,12.0,CD_REF,123451,106910,MODIFICATION,,
800887,11.0,12.0,CD_REF,200616,11028,MODIFICATION,,
712843,11.0,12.0,CD_REF,712843,898089,MODIFICATION,,
121365,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
559978,11.0,12.0,CD_REF,69783,891947,MODIFICATION,,
765306,11.0,12.0,LB_NOM,Elaphrium gujanense,Elaphrium guianense,MODIFICATION,,
527462,11.0,12.0,CD_REF,527462,898849,MODIFICATION,,
121364,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
803137,11.0,12.0,CD_REF,252806,242296,MODIFICATION,,
119899,11.0,12.0,CD_REF,119876,119881,MODIFICATION,,
735218,11.0,12.0,CD_REF,735218,769963,MODIFICATION,,
778516,11.0,12.0,CD_REF,778516,527079,MODIFICATION,,
567390,11.0,12.0,LB_NOM,Alburnus lucidus angustior,Alburnus lucidus var. angustior,MODIFICATION,,
130969,11.0,12.0,CD_REF,142985,613631,MODIFICATION,,
96095,11.0,12.0,CD_REF,94289,92097,MODIFICATION,,
802924,11.0,12.0,CD_REF,252567,12619,MODIFICATION,,
457214,11.0,12.0,CD_REF,456277,902273,MODIFICATION,,
686506,11.0,12.0,CD_REF,826413,896905,MODIFICATION,,
90103,11.0,12.0,CD_REF,145416,90019,MODIFICATION,,
852570,11.0,12.0,CD_REF,852572,852569,MODIFICATION,,
802455,11.0,12.0,CD_REF,795653,223096,MODIFICATION,,
841972,11.0,12.0,CD_REF,627924,889309,MODIFICATION,,
135808,11.0,12.0,CD_REF,101608,619651,MODIFICATION,,
733054,11.0,12.0,CD_REF,733054,841991,MODIFICATION,,
547119,11.0,12.0,CD_REF,528903,901425,MODIFICATION,,
800994,11.0,12.0,CD_REF,250827,222157,MODIFICATION,,
697873,11.0,12.0,CD_REF,697873,675206,MODIFICATION,,
785204,11.0,12.0,CD_REF,248158,897020,MODIFICATION,,
622815,11.0,12.0,CD_REF,622815,622811,MODIFICATION,,
536672,11.0,12.0,CD_REF,657830,889201,MODIFICATION,,
769460,11.0,12.0,CD_REF,734872,839046,MODIFICATION,,
769449,11.0,12.0,CD_REF,734851,887517,MODIFICATION,,
97090,11.0,12.0,CD_REF,129191,97084,MODIFICATION,,
528035,11.0,12.0,CD_REF,528035,528034,MODIFICATION,,
435767,11.0,12.0,CD_REF,434147,5671,MODIFICATION,,
228049,11.0,12.0,CD_REF,228049,888082,MODIFICATION,,
233204,11.0,12.0,CD_REF,233204,457323,MODIFICATION,,
94471,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
81040,11.0,12.0,CD_REF,81040,81179,MODIFICATION,,
161699,11.0,12.0,CD_REF,133102,133108,MODIFICATION,,
635076,11.0,12.0,CD_REF,630245,898055,MODIFICATION,,
768722,11.0,12.0,LB_NOM,Chionanthus tetrandra,Chionanthus tetrandrus,MODIFICATION,,
768722,11.0,12.0,CD_REF,734497,768724,MODIFICATION,,
635077,11.0,12.0,CD_REF,630250,635077,MODIFICATION,,
834253,11.0,12.0,CD_REF,834253,834284,MODIFICATION,,
769427,11.0,12.0,CD_REF,630510,887535,MODIFICATION,,
719014,11.0,12.0,CD_REF,102513,102519,MODIFICATION,,
765647,11.0,12.0,CD_REF,733025,765647,MODIFICATION,,
766256,11.0,12.0,CD_REF,733316,904688,MODIFICATION,,
769148,11.0,12.0,CD_REF,734895,887460,MODIFICATION,,
73561,11.0,12.0,CD_REF,73547,73546,MODIFICATION,,
795278,11.0,12.0,CD_REF,795278,8441,MODIFICATION,,
649223,11.0,12.0,CD_REF,543055,527154,MODIFICATION,,
635504,11.0,12.0,CD_REF,630344,635502,MODIFICATION,,
705479,11.0,12.0,CD_REF,627950,894973,MODIFICATION,,
